"Edin Džeko","baBIH","FW","Fiorentina","itSerie A","39-258","1986","2.5","78","75","3","0","0","0","1","0","0","0","0","0","57","0","2",
"Adam Dźwigała","plPOL","DF","St. Pauli","deBundesliga","30-066","1995","4.5","244","219","24","3","0","0","0","3","0","0","0","0","203","1","5",
"Aron Dønnum","noNOR","MF,DF","Toulouse","frLigue 1","27-224","1998","13.0","539","456","82","16","5","7","83","26","40","25","12","0","386","1","17",
"Simon Ebonog","cmCMR","MF","Le Havre","frLigue 1","21-106","2004","5.0","116","113","3","0","1","0","2","1","0","0","0","0","93","0","0",
"Enzo Ebosse","cmCMR","DF","Hellas Verona","itSerie A","26-264","1999","0.6","30","29","1","1","0","0","0","0","0","0","0","0","26","0","0",
"Claudio Echeverri","arARG","MF,DF","Leverkusen","deBundesliga","19-332","2006","1.4","75","62","13","4","0","0","5","3","3","2","0","0","67","0","0",
"Éderson","brBRA","MF","Atalanta","itSerie A","26-146","1999","6.5","438","424","14","9","0","9","2","3","0","0","0","0","396","0","2",
"Noah Edjouma","frFRA","FW,MF","Toulouse","frLigue 1","20-057","2005","2.5","62","60","2","0","1","0","11","1","1","0","0","0","41","0","2",
"Odsonne Édouard","frFRA","FW","Crystal Palace","engPremier League","27-318","1998","0.0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",
"Odsonne Édouard","frFRA","FW","Lens","frLigue 1","27-318","1998","6.6","107","97","10","0","2","0","1","0","0","0","0","0","83","0","1",
"Marcus Edwards","engENG","FW,MF","Burnley","engPremier League","26-362","1998","0.3","9","9","0","0","0","0","2","0","0","0","0","0","7","0","1",
"CJ Egan-Riley","engENG","DF","Marseille","frLigue 1","22-332","2003","4.6","403","390","12","6","2","1","1","5","0","0","0","0","374","1","2",
"Maximilian Eggestein","deGER","MF","Freiburg","deBundesliga","28-357","1996","11.0","469","452","16","9","1","0","4","7","0","0","0","0","388","1","5",
"Kingsley Ehizibue","nlNED","DF","Udinese","itSerie A","30-189","1995","6.0","202","151","50","2","0","0","18","48","0","0","0","0","142","1","7",
"Ovie Ejaria","engENG","MF","Oviedo","esLa Liga","28-012","1997","1.9","82","78","4","3","1","0","0","0","0","0","0","0","71","0","2",
"Chidera Ejuke","ngNGA","FW,MF","Sevilla","esLa Liga","27-332","1998","3.3","126","125","1","0","2","4","5","1","0","0","0","0","103","0","4",
"Hjalmar Ekdal","seSWE","DF","Burnley","engPremier League","27-040","1998","5.9","165","164","1","1","1","1","1","0","0","0","0","0","138","0","3",
"Jeff Ekhator","itITA","FW","Genoa","itSerie A","19-019","2006","3.4","66","63","2","0","0","0","3","1","0","0","0","0","36","1","3",
"Hugo Ekitike","frFRA","FW","Liverpool","engPremier League","23-163","2002","7.4","133","128","5","0","0","0","3","0","0","0","0","0","94","0","4",
"Jurgen Ekkelenkamp","nlNED","MF","Udinese","itSerie A","25-239","2000","5.4","139","127","11","3","0","0","12","4","4","4","0","0","97","1","4",
"Jacques Ekomie","gaGAB","DF","Angers","frLigue 1","22-103","2003","9.2","365","285","77","4","1","0","27","73","0","0","0","0","274","3","9",
"Caleb Ekuban","ghGHA","FW","Genoa","itSerie A","31-252","1994","3.5","64","59","4","0","0","0","4","0","1","0","0","0","40","1","1",
"Anthony Elanga","seSWE","FW,MF","Newcastle Utd","engPremier League","23-217","2002","5.5","209","197","12","0","1","0","38","6","5","2","3","0","142","0","6",
"Daniel Elfadli","lyLBY","DF","Hamburger SV","deBundesliga","28-238","1997","8.3","426","408","17","17","0","3","0","0","0","0","0","0","404","1","3",
"Unai Elgezabal","esESP","DF,MF","Levante","esLa Liga","32-219","1993","10.4","396","383","10","9","1","0","0","0","0","0","0","0","334","3","3",
"Mikael Ellertsson","isISL","DF,FW","Genoa","itSerie A","23-264","2002","10.0","247","208","39","4","0","0","7","33","1","0","0","0","177","0","3",
"Harvey Elliott","engENG","MF,FW","Liverpool","engPremier League","22-240","2003","0.0","8","8","0","0","0","0","0","0","0","0","0","0","4","0","0",
"Harvey Elliott","engENG","MF,FW","Aston Villa","engPremier League","22-240","2003","1.1","62","59","3","0","1","0","3","2","0","0","0","0","53","0","0",
"Elif Elmas","mkMKD","MF,FW","Napoli","itSerie A","26-067","1999","3.8","133","119","14","3","1","0","9","2","8","6","1","0","106","0","4",
"Aritz Elustondo","esESP","DF","Real Sociedad","esLa Liga","31-247","1994","1.1","51","44","7","0","0","0","2","7","0","0","0","0","41","0","3",
"Nico Elvedi","chSUI","DF","Gladbach","deBundesliga","29-061","1996","12.0","659","629","30","18","1","3","0","1","0","0","0","0","614","0","1",
"Breel Embolo","chSUI","FW","Rennes","frLigue 1","28-289","1997","7.7","126","125","0","0","0","1","2","0","0","0","0","0","88","1","4",
"Emanuel Emegha","nlNED","FW","Strasbourg","frLigue 1","22-300","2003","4.4","40","38","2","0","0","0","0","0","0","0","0","0","33","0","2",
"Emersonn","brBRA","FW","Toulouse","frLigue 1","21-137","2004","7.1","96","94","1","0","0","0","5","0","0","0","0","0","68","1","7",
"Julio Enciso","pyPAR","MF,FW","Strasbourg","frLigue 1","21-311","2004","3.8","124","111","12","1","0","0","1","0","1","0","0","0","100","1","4",
"Wataru Endo","jpJPN","MF,DF","Liverpool","engPremier League","32-294","1993","0.4","22","22","0","0","0","0","0","0","0","0","0","0","19","0","0",
"Endrick","brBRA","FW","Real Madrid","esLa Liga","19-132","2006","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Yannik Engelhardt","deGER","MF","Gladbach","deBundesliga","24-296","2001","8.9","374","364","9","8","0","1","2","1","0","0","0","0","332","1","5",
"Christian Eriksen","dkDEN","MF","Wolfsburg","deBundesliga","33-289","1992","4.8","219","199","18","8","5","1","12","0","5","1","4","0","168","2","8",
"Aarón Escandell","esESP","GK","Oviedo","esLa Liga","30-064","1995","14.0","526","404","121","35","0","1","0","0","0","0","0","0","384","1","0",
"Carlos Espí","esESP","FW","Levante","esLa Liga","20-129","2005","0.8","18","17","1","0","0","0","0","0","0","0","0","0","11","0","0",
"Alfonso Espino","uyURU","FW,DF","Rayo Vallecano","esLa Liga","33-329","1992","2.1","129","113","16","0","2","0","10","16","0","0","0","0","91","0","4",
"Francesco Esposito","itITA","FW","Inter","itSerie A","20-155","2005","3.8","95","94","1","0","1","0","0","0","0","0","0","0","66","0","2",
"Sebastiano Esposito","itITA","FW,MF","Cagliari","itSerie A","23-151","2002","9.6","289","246","38","11","1","7","36","3","15","3","9","1","192","5","14",
"Romain Esse","engENG","FW","Crystal Palace","engPremier League","20-201","2005","0.3","7","7","0","0","0","0","0","0","0","0","0","0","5","0","1",
"Samuel Essende","cdCOD","FW","Augsburg","deBundesliga","27-311","1998","3.4","62","55","7","1","0","0","1","1","0","0","0","0","43","0","1",
"Marco Esteban","esESP","DF","Oviedo","esLa Liga","19-333","2006","0.5","13","12","1","1","0","0","0","0","0","0","0","0","11","0","0",
"Maxime Estève","frFRA","DF","Burnley","engPremier League","23-188","2002","12.9","476","468","7","7","0","6","0","0","0","0","0","0","423","1","3",
"Nahuel Estévez","arARG","MF","Parma","itSerie A","30-016","1995","4.0","154","129","24","17","0","0","12","1","6","3","3","0","97","1","2",
"Pervis Estupiñán","ecECU","DF","Milan","itSerie A","27-313","1998","4.9","242","199","43","4","1","1","4","39","0","0","0","0","202","0","3",
"Karl Etta Eyong","cmCMR","FW","Villarreal","esLa Liga","22-047","2003","2.8","29","28","0","0","0","0","0","0","0","0","0","0","23","1","1",
"Karl Etta Eyong","cmCMR","FW","Levante","esLa Liga","22-047","2003","9.8","147","132","14","0","0","0","4","0","0","0","0","0","97","1","6",
"Evanilson","brBRA","FW","Bournemouth","engPremier League","26-055","1999","9.9","154","145","7","0","0","1","2","0","0","0","0","0","122","2","5",
"Edu Expósito","esESP","MF","Espanyol","esLa Liga","29-121","1996","9.7","491","412","77","29","5","2","94","4","40","14","21","2","352","2","8",
"Eberechi Eze","engENG","MF,FW","Arsenal","engPremier League","27-154","1998","7.9","265","251","13","2","5","1","5","1","1","1","0","0","223","1","3",
"Eberechi Eze","engENG","MF","Crystal Palace","engPremier League","27-154","1998","0.9","25","19","6","3","0","1","4","0","2","2","0","0","16","0","0",
"Abde Ezzalzouli","maMAR","FW","Betis","esLa Liga","23-348","2001","6.7","266","255","10","4","1","1","15","5","1","0","0","0","210","1","12",
"Giovanni Fabbian","itITA","MF","Bologna","itSerie A","22-320","2003","4.8","106","103","3","2","0","2","3","1","0","0","0","0","85","0","5",
"Alieu Fadera","gmGAM","FW","Sassuolo","itSerie A","24-027","2001","4.7","127","121","5","1","1","0","15","0","4","4","0","0","97","1","10",
"Nicolò Fagioli","itITA","MF","Fiorentina","itSerie A","24-291","2001","5.9","340","305","33","22","0","1","18","0","6","5","0","0","293","2","4",
"Omar Falah","esESP","DF,MF","Oviedo","esLa Liga","22-082","2003","0.2","9","7","2","0","0","1","0","2","0","0","0","0","8","0","1",
"Wladimiro Falcone","itITA","GK","Lecce","itSerie A","30-232","1995","12.0","359","249","107","56","0","0","0","0","0","0","0","0","178","3","0",
"Ansu Fati","esESP","MF,FW","Monaco","frLigue 1","23-030","2002","4.7","167","162","5","1","0","0","2","2","0","0","0","0","136","0","6",
"Abdoulaye Faye","snSEN","DF","Lorient","frLigue 1","21-069","2004","6.4","357","324","33","8","0","1","0","1","0","0","0","0","314","0","1",
"Jacopo Fazzini","itITA","MF,FW","Fiorentina","itSerie A","22-259","2003","4.3","127","122","3","1","1","0","5","0","2","2","0","0","95","2","3",
"Aleix Febas","esESP","MF","Elche","esLa Liga","29-301","1996","14.0","865","846","16","8","2","2","9","2","0","0","0","0","777","3","7",
"Mattia Felici","itITA","FW,DF","Cagliari","itSerie A","24-227","2001","4.6","138","115","22","3","1","0","23","9","10","4","4","0","86","1","7",
"Luiz Felipe","itITA","DF","Rayo Vallecano","esLa Liga","28-253","1997","2.4","119","106","13","1","0","1","0","0","0","0","0","0","110","0","0",
"Robin Fellhauer","deGER","MF,DF","Augsburg","deBundesliga","27-313","1998","10.5","380","331","47","2","0","0","23","44","0","0","0","0","291","2","16",
"Kiko Femenía","esESP","DF,FW","Getafe","esLa Liga","34-301","1991","7.5","280","218","61","4","1","1","13","57","0","0","0","0","219","1","7",
"Evan Ferguson","ieIRL","FW","Roma","itSerie A","21-042","2004","3.7","82","78","4","0","0","0","1","0","0","0","0","0","65","0","4",
"Lewis Ferguson","sctSCO","MF","Bologna","itSerie A","26-098","1999","5.9","414","378","36","23","0","3","8","2","7","0","5","0","369","0","4",
"Bruno Fernandes","ptPOR","MF","Manchester Utd","engPremier League","31-083","1994","11.9","776","684","86","55","8","10","45","4","24","18","1","2","618","6","18",
"Mateus Fernandes","ptPOR","MF,FW","West Ham","engPremier League","21-143","2004","8.0","323","300","23","8","3","2","12","1","5","1","4","0","286","0","3",
"Enzo Fernández","arARG","MF","Chelsea","engPremier League","24-317","2001","10.8","631","589","41","18","4","3","27","2","17","12","0","0","516","1","9",
"Ezequiél Fernández","arARG","MF","Leverkusen","deBundesliga","23-128","2002","3.3","264","263","1","1","1","1","0","0","0","0","0","0","236","0","1",
"Manu Fernández","esESP","DF","Celta Vigo","esLa Liga","24-221","2001","5.2","338","329","9","6","1","2","0","3","0","0","0","0","307","0","2",
"Pedro Fernandez","esESP","MF,FW","Barcelona","esLa Liga","17-322","2008","0.8","40","38","2","0","0","0","0","0","0","0","0","0","34","0","1",
"Pelayo Fernandez","esESP","DF","Rayo Vallecano","esLa Liga","22-215","2003","0.5","35","33","2","1","0","0","0","0","0","0","0","0","30","0","0",
"Roberto Férnandez","esESP","FW,MF","Espanyol","esLa Liga","23-150","2002","9.8","150","140","9","0","0","0","1","0","0","0","0","0","108","1","6",
"Toni Fernández","esESP","FW","Barcelona","esLa Liga","17-138","2008","0.5","9","9","0","0","0","0","0","0","0","0","0","0","7","0","1",
"Matias Fernandez-Pardo","beBEL","FW","Lille","frLigue 1","20-300","2005","9.8","316","309","7","0","2","0","31","1","6","2","2","0","246","0","19",
"Max Finkgräfe","deGER","FW","RB Leipzig","deBundesliga","21-248","2004","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Junior Firpo","doDOM","DF","Betis","esLa Liga","29-100","1996","4.8","280","237","43","3","0","0","11","40","0","0","0","0","225","0","6",
"Jonathan Fischer","dkDEN","GK","Metz","frLigue 1","24-021","2001","13.2","556","466","90","25","0","0","0","0","0","0","0","0","464","0","0",
"Kilian Fischer","deGER","DF","Wolfsburg","deBundesliga","25-049","2000","6.7","360","297","63","8","0","2","14","55","0","0","0","0","284","0","14",
"Mark Flekken","nlNED","GK","Leverkusen","deBundesliga","32-170","1993","12.0","448","357","91","22","0","0","0","0","0","0","0","0","349","0","2",
"Zian Flemming","nlNED","FW,MF","Burnley","engPremier League","27-121","1998","5.6","93","89","4","0","1","0","0","2","0","0","0","0","60","0","3",
"Romano Floriani","itITA","DF,FW","Cremonese","itSerie A","22-307","2003","5.2","138","129","9","0","0","0","15","9","0","0","0","0","95","0","6",
"Phil Foden","engENG","MF","Manchester City","engPremier League","25-186","2000","9.9","553","491","61","6","7","6","67","2","53","28","22","0","453","1","10",
"Malick Fofana","beBEL","FW","Lyon","frLigue 1","20-244","2005","8.0","233","228","5","1","2","1","24","4","0","0","0","0","175","0","17",
"Rayan Fofana","frFRA","FW","Lens","frLigue 1","19-291","2006","4.7","81","71","9","0","0","0","2","1","0","0","0","0","56","1","2",
"Seko Fofana","ciCIV","MF","Rennes","frLigue 1","30-207","1995","7.1","354","350","3","3","1","2","7","0","0","0","0","0","315","1","2",
"Wesley Fofana","frFRA","DF","Chelsea","engPremier League","24-348","2000","3.4","233","222","10","3","0","0","0","7","0","0","0","0","209","1","1",
"Youssouf Fofana","frFRA","MF","Milan","itSerie A","26-324","1999","11.6","398","392","5","1","6","2","5","3","0","0","0","0","336","1","3",
"Jonas Föhrenbach","deGER","DF","Heidenheim","deBundesliga","29-308","1996","11.6","458","354","103","6","0","0","54","76","20","8","5","0","339","1","16",
"Francesco Folino","itITA","DF","Cremonese","itSerie A","23-311","2002","0.4","15","12","3","0","0","0","0","3","0","0","0","0","11","0","0",
"Michael Folorunsho","itITA","MF,FW","Cagliari","itSerie A","27-296","1998","11.8","288","279","7","1","1","0","14","6","0","0","0","0","187","2","13",
"Álex Forés","esESP","FW","Oviedo","esLa Liga","24-232","2001","1.5","29","24","5","0","0","0","1","1","0","0","0","0","21","0","1",
"Pablo Fornals","esESP","MF","Betis","esLa Liga","29-281","1996","11.7","764","712","48","18","6","12","40","5","24","10","9","0","646","4","16",
"Héctor Fort","esESP","DF","Elche","esLa Liga","19-120","2006","2.9","117","108","9","0","0","3","5","9","0","0","0","0","95","0","4",
"Niccolò Fortini","itITA","DF,MF","Fiorentina","itSerie A","19-290","2006","3.7","141","125","16","0","0","0","16","16","0","0","0","0","110","0","1",
"Lyle Foster","zaRSA","FW","Burnley","engPremier League","25-088","2000","7.5","127","125","1","0","1","2","3","0","0","0","0","0","76","1","12",
"Dimitri Foulquier","frFRA","DF","Valencia","esLa Liga","32-252","1993","7.1","369","295","73","8","0","2","7","65","0","0","0","0","314","1","7",
"Juan Foyth","arARG","DF","Villarreal","esLa Liga","27-322","1998","6.0","333","313","20","8","1","1","0","0","0","0","0","0","308","0","1",
"Alejandro Francés","esESP","DF","Girona","esLa Liga","23-121","2002","2.9","159","148","9","9","1","4","2","0","0","0","0","0","119","2","2",
"Przemysław Frankowski","plPOL","DF","Rennes","frLigue 1","30-232","1995","7.5","418","346","71","10","0","3","43","51","10","9","0","0","320","1","20",
"Davide Frattesi","itITA","MF,FW","Inter","itSerie A","26-039","1999","2.3","41","40","1","1","0","0","0","0","0","0","0","0","30","0","1",
"Oscar Fraulo","dkDEN","MF,DF","Gladbach","deBundesliga","21-359","2003","0.5","17","17","0","0","0","1","0","0","0","0","0","0","17","0","0",
"Morten Frendrup","dkDEN","MF","Genoa","itSerie A","24-237","2001","11.7","389","369","18","11","1","1","3","7","0","0","0","0","315","2","9",
"Martin Frese","dkDEN","DF","Hellas Verona","itSerie A","27-330","1998","10.1","436","347","87","6","0","0","33","64","17","4","13","0","288","2","8",
"Remo Freuler","chSUI","MF","Bologna","itSerie A","33-229","1992","7.6","420","393","26","21","0","3","4","4","0","0","0","0","354","1","4",
"Marco Friedl","atAUT","DF","Werder Bremen","deBundesliga","27-259","1998","10.9","614","533","81","18","1","9","9","57","0","0","0","0","529","0","4",
"Marvin Friedrich","deGER","DF","Gladbach","deBundesliga","29-352","1995","1.4","89","84","5","2","0","0","0","0","0","0","0","0","75","0","0",
"Jeremie Frimpong","nlNED","DF,MF","Liverpool","engPremier League","24-355","2000","1.0","47","43","4","0","0","0","6","4","0","0","0","0","35","0","0",
"Jorge de Frutos","esESP","FW,MF","Rayo Vallecano","esLa Liga","28-283","1997","10.4","185","175","9","0","1","1","16","2","1","0","0","0","129","1","10",
"Chris Führich","deGER","FW,MF","Stuttgart","deBundesliga","27-325","1998","3.7","192","186","5","1","1","2","8","2","2","0","0","0","148","1","5",
"Joel Fujita","jpJPN","MF","St. Pauli","deBundesliga","23-287","2002","11.8","579","571","7","2","7","2","10","4","0","0","0","0","446","1","6",
"Niclas Füllkrug","deGER","FW","West Ham","engPremier League","32-294","1993","4.4","91","90","1","0","0","1","0","1","0","0","0","0","56","0","4",
"Matteo Gabbia","itITA","DF","Milan","itSerie A","26-040","1999","13.0","649","629","20","14","0","3","1","2","0","0","0","0","598","0","2",
